43,30,,
66,32,,
64,41,,
68,45,,
70,43,,
63,46,,
71,45,,
71,43,,
59,40,,
32,27,,
38,24,,
49,31,,
61,38,,
56,39,,
55,38,,
63,40,,
67,43,,
65,47,,
37,31,,
44,25,,
46,29,,
53,31,,
43,27,,
46,28,,
60,40,,
65,39,,
71,52,,
66,53,,
64,46,,
31,28,,
40,19,,
55,31,,
64,40,,
73,44,,
71,54,,
33,29,,
48,28,,
52,30,,
63,35,,
30,25,,
30,17,,
31,14,,
26,14,,
41,10,,
55,30,,
25,15,,
13,5,,
28,6,,
48,18,,
52,23,,
50,19,,
54,43,,
65,42,,
41,31,,
43,24,,
43,27,,
40,26,,
41,26,,
54,24,,
21,5,,
12,-1,,
16,1,,
23,6,,
23,11,,
26,9,,
27,8,,
43,19,,
47,34,,
51,31,,
46,28,,
42,29,,
47,25,,
61,33,,
58,44,,
52,32,,
36,14,,
42,14,,
67,31,,
62,42,,
43,33,,
56,32,,
48,32,,
52,42,,
47,19,,
49,31,,
35,25,,
36,18,,
37,17,,
35,18,,
35,22,,
41,16,,
42,19,,
33,22,,
35,20,,
34,17,,
33,21,,
28,19,,
34,13,,
29,14,,
20,12,,
23,5,,
30,5,,
40,14,,
34,21,,
46,18,,
49,32,,
41,22,,
39,25,,
36,19,,
52,19,,
46,32,,
48,22,,
60,41,,
57,43,,
55,32,,
37,29,,
45,28,,
44,31,,
54,26,,
52,31,,
56,42,,
54,30,,
63,42,,
32,28,,
31,21,,
43,24,,
41,17,,
53,26,,
38,28,,
45,24,,
47,29,,
60,34,,
53,36,,
51,33,,
59,32,,
-998,-998,,
45,34,,
45,25,,
46,27,,
52,30,,
43,29,,
59,29,,
56,39,,
61,43,,
41,27,,
31,27,,
39,23,,
43,29,,
58,32,,
38,28,,
41,27,,
45,25,,
43,19,,
45,25,,
46,25,,
50,29,,
55,21,,
14,0,,
41,3,,
61,29,,
62,28,,
46,30,,
35,11,,
41,25,,
36,24,,
47,19,,
50,28,,
42,26,,
60,24,,
46,33,,
40,29,,
40,23,,
43,23,,
56,33,,
61,37,,
66,42,,
63,38,,
57,42,,
47,25,,
68,35,,
74,49,,
76,52,,
72,52,,
53,46,,
65,33,,
58,42,,
65,41,,
56,48,,
66,44,,
63,42,,
61,41,,
70,42,,
78,44,,
62,47,,
65,40,,
65,43,,
57,41,,
36,32,,
35,28,,
40,32,,
40,33,,
52,31,,
59,32,,
55,43,,
67,42,,
70,42,,
65,50,,
64,46,,
65,45,,
60,45,,
60,45,,
64,46,,
60,46,,
60,46,,
64,45,,
54,44,,
61,45,,
65,37,,
75,37,,
76,56,,
82,54,,
62,42,,
69,51,,
62,48,,
70,52,,
71,52,,
77,49,,
74,51,,
80,51,,
84,62,,
62,50,,
52,42,,
68,43,,
62,50,,
70,50,,
58,48,,
71,49,,
73,49,,
73,51,,
70,50,,
79,58,,
76,55,,
79,55,,
85,60,,
83,65,,
81,59,,
83,63,,
86,58,,
84,57,,
87,62,,
84,65,,
83,65,,
85,68,,
74,57,,
85,57,,
95,65,,
78,61,,
83,61,,
71,65,,
67,50,,
76,54,,
81,55,,
84,66,,
84,69,,
87,65,,
83,63,,
83,60,,
83,65,,
85,62,,
81,63,,
81,63,,
80,63,,
79,62,,
79,62,,
88,66,,
86,61,,
87,71,,
78,53,,
88,59,,
91,69,,
86,67,,
80,62,,
84,62,,
93,67,,
90,70,,
89,67,,
74,60,,
82,55,,
69,55,,
77,52,,
77,54,,
86,55,,
91,71,,
76,69,,
72,53,,
75,57,,
82,54,,
81,59,,
81,61,,
84,62,,
92,65,,
91,63,,
87,64,,
92,69,,
78,66,,
85,58,,
85,60,,
87,67,,
88,68,,
88,64,,
85,60,,
78,61,,
81,59,,
85,56,,
85,67,,
93,60,,
86,63,,
91,65,,
87,66,,
85,67,,
83,59,,
82,62,,
87,53,,
80,54,,
81,61,,
60,45,,
68,45,,
71,48,,
46,40,,
42,35,,
47,34,,
59,34,,
68,35,,
78,48,,
82,56,,
63,49,,
76,51,,
83,51,,
80,55,,
85,54,,
83,54,,
83,60,,
83,67,,
77,50,,
84,55,,
83,53,,
84,58,,
77,56,,
73,51,,
73,42,,
81,43,,
64,44,,
56,42,,
53,32,,
54,34,,
60,34,,
62,39,,
71,49,,
70,48,,
67,47,,
70,43,,
69,52,,
64,40,,
77,42,,
57,41,,
47,32,,
53,30,,
49,33,,
49,32,,
45,35,,
56,30,,
69,30,,
67,52,,
43,34,,
47,27,,
62,30,,
60,36,,
63,34,,
54,35,,
60,32,,
73,47,,
52,38,,
61,34,,
66,32,,
63,45,,
58,30,,
70,29,,
47,38,,
28,22,,
27,6,,
38,13,,
43,22,,
37,20,,
36,23,,
42,24,,
52,27,,
50,33,,
62,31,,
50,35,,
72,44,,
60,16,,
29,8,,
31,10,,
40,16,,
41,21,,
32,18,,
46,25,,
44,31,,
46,35,,
40,30,,
45,25,,
44,23,,
44,25,,
36,20,,
48,14,,
53,27,,
38,14,,
39,22,,
13,3,,
9,-9,,
27,1,,
38,19,,
47,32,,
28,8,,
47,20,,
45,24,,
44,25,,
48,34,,
44,26,,
46,29,,
44,34,,
33,22,,
35,17,,
30,15,,
42,19,,
44,24,,
50,31,,
52,36,,
60,33,,
29,16,,
15,1,,
25,-3,,
32,7,,
53,18,,
49,35,,
34,20,,
33,17,,
33,6,,
42,15,,
38,23,,
38,20,,
45,20,,
50,29,,
42,30,,
40,21,,
45,27,,
48,27,,
48,33,,
37,24,,
51,26,,
43,32,,
49,31,,
56,40,,
43,30,,
41,20,,
40,30,,
49,27,,
38,22,,
41,22,,
24,12,,
45,8,,
10,4,,
45,-3,,
6,-2,,
1,-5,,
2,-10,,
12,-11,,
9,-7,,
5,-13,,
21,-6,,
17,-1,,
39,9,,
12,-2,,
1,-10,,
18,-14,,
43,8,,
37,25,,
50,22,,
41,29,,
44,20,,
43,26,,
55,26,,
53,35,,
39,26,,
15,4,,
19,-5,,
35,8,,
33,22,,
38,13,,
50,8,,
47,29,,
-998,-998,,
53,37,,
45,35,,
41,26,,
37,19,,
31,16,,
52,11,,
62,35,,
68,48,,
57,37,,
49,23,,
36,11,,
43,22,,
42,21,,
40,29,,
36,15,,
62,27,,
52,22,,
51,15,,
60,27,,
55,25,,
52,33,,
49,26,,
57,23,,
65,37,,
56,26,,
27,9,,
25,-5,,
44,5,,
43,20,,
32,15,,
21,1,,
32,13,,
55,21,,
45,24,,
49,29,,
46,30,,
51,22,,
50,32,,
56,27,,
73,40,,
72,55,,
72,45,,
78,47,,
69,50,,
66,36,,
64,34,,
77,41,,
68,38,,
69,35,,
68,37,,
53,26,,
65,32,,
72,40,,
75,41,,
68,41,,
75,49,,
71,49,,
64,42,,
62,32,,
51,31,,
58,33,,
76,41,,
69,33,,
30,29,,
58,30,,
66,40,,
66,39,,
57,42,,
53,38,,
73,43,,
72,41,,
80,49,,
76,46,,
82,39,,
76,56,,
80,46,,
71,45,,
70,39,,
77,42,,
71,43,,
62,44,,
54,40,,
66,40,,
76,44,,
81,47,,
80,56,,
76,56,,
69,52,,
70,43,,
76,46,,
76,53,,
71,46,,
70,47,,
69,54,,
67,44,,
76,50,,
83,49,,
75,48,,
77,43,,
65,45,,
67,48,,
81,49,,
86,55,,
80,54,,
66,53,,
68,43,,
75,46,,
78,54,,
88,58,,
94,60,,
95,71,,
86,60,,
78,59,,
71,51,,
81,51,,
76,51,,
85,49,,
84,57,,
84,57,,
88,62,,
90,60,,
90,58,,
80,55,,
75,54,,
76,53,,
86,49,,
91,59,,
79,59,,
85,54,,
85,54,,
85,54,,
86,62,,
87,64,,
79,61,,
75,58,,
77,55,,
75,55,,
71,51,,
77,52,,
69,56,,
79,58,,
82,61,,
88,64,,
87,57,,
80,64,,
86,59,,
91,65,,
81,63,,
85,56,,
75,56,,
70,51,,
89,52,,
73,64,,
85,57,,
83,59,,
72,60,,
69,57,,
82,53,,
79,55,,
86,59,,
85,61,,
86,60,,
86,58,,
84,58,,
87,59,,
79,57,,
84,53,,
88,57,,
81,61,,
80,54,,
82,55,,
82,62,,
81,54,,
92,58,,
83,63,,
77,50,,
80,49,,
90,58,,
88,62,,
89,60,,
89,70,,
84,60,,
77,60,,
84,53,,
93,62,,
78,58,,
89,55,,
88,64,,
91,59,,
91,67,,
77,47,,
70,50,,
72,56,,
79,56,,
85,62,,
77,60,,
85,65,,
74,59,,
71,51,,
64,44,,
76,44,,
69,46,,
67,44,,
75,43,,
82,53,,
81,58,,
80,63,,
75,55,,
75,50,,
81,50,,
84,57,,
61,40,,
75,43,,
85,47,,
87,60,,
70,42,,
58,38,,
61,36,,
71,44,,
78,53,,
67,52,,
64,40,,
56,37,,
42,32,,
51,39,,
61,44,,
53,33,,
41,32,,
48,32,,
49,29,,
59,35,,
60,31,,
68,46,,
77,40,,
70,45,,
73,49,,
73,50,,
62,40,,
46,32,,
50,32,,
58,30,,
62,37,,
65,41,,
69,49,,
55,39,,
47,25,,
53,26,,
54,35,,
59,42,,
64,40,,
60,40,,
60,33,,
66,41,,
68,43,,
61,45,,
66,34,,
61,38,,
68,40,,
69,42,,
61,47,,
61,43,,
56,44,,
54,32,,
56,33,,
53,36,,
53,36,,
47,21,,
44,33,,
52,32,,
53,32,,
55,32,,
61,33,,
64,44,,
76,44,,
55,40,,
60,42,,
50,30,,
45,18,,
39,18,,
50,22,,
48,34,,
49,25,,
58,26,,
43,25,,
35,18,,
47,12,,
41,24,,
28,14,,
32,19,,
47,6,,
51,39,,
47,25,,
32,20,,
39,18,,
45,21,,
48,25,,
50,29,,
55,33,,
60,35,,
59,47,,
55,32,,
50,22,,
43,23,,
56,23,,
48,24,,
50,25,,
40,18,,
47,20,,
57,31,,
47,33,,
53,29,,
55,31,,
49,29,,
53,26,,
46,30,,
50,27,,
50,20,,
54,30,,
62,41,,
63,52,,
59,30,,
32,23,,
44,25,,
52,28,,
60,38,,
54,39,,
51,29,,
58,32,,
60,30,,
55,30,,
42,11,,
40,10,,
28,12,,
21,1,,
45,10,,
46,12,,
45,19,,
53,29,,
56,32,,
51,32,,
49,25,,
45,25,,
55,32,,
28,6,,
35,-5,,
47,25,,
48,22,,
54,33,,
36,9,,
25,9,,
14,-1,,
10,-4,,
20,-11,,
40,-1,,
64,28,,
49,28,,
50,24,,
47,27,,
60,35,,
40,25,,
48,20,,
53,33,,
36,23,,
40,22,,
55,17,,
-998,-998,,
58,40,,
50,28,,
63,32,,
32,26,,
40,24,,
44,21,,
55,29,,
67,33,,
64,40,,
79,42,,
78,47,,
74,46,,
63,38,,
49,26,,
38,22,,
32,18,,
50,20,,
59,27,,
60,27,,
50,24,,
55,29,,
63,37,,
67,33,,
58,31,,
60,30,,
70,40,,
55,30,,
40,18,,
45,24,,
47,21,,
62,30,,
71,38,,
72,50,,
68,47,,
48,32,,
45,31,,
47,29,,
59,33,,
57,45,,
48,35,,
38,23,,
37,10,,
43,22,,
50,29,,
52,36,,
47,32,,
49,34,,
46,32,,
60,26,,
66,43,,
77,47,,
70,43,,
63,42,,
57,35,,
60,37,,
61,38,,
64,38,,
68,46,,
61,45,,
55,33,,
42,31,,
59,32,,
54,40,,
69,40,,
77,53,,
73,53,,
70,46,,
70,46,,
72,48,,
76,50,,
83,55,,
80,55,,
70,52,,
70,45,,
62,43,,
63,44,,
72,45,,
68,46,,
58,39,,
60,40,,
55,44,,
64,44,,
75,50,,
70,51,,
77,47,,
76,56,,
80,55,,
88,56,,
80,53,,
77,62,,
81,50,,
83,52,,
73,52,,
78,51,,
76,52,,
71,52,,
78,54,,
85,54,,
78,60,,
85,53,,
83,65,,
74,46,,
73,44,,
78,50,,
75,51,,
82,52,,
83,51,,
85,54,,
80,58,,
81,47,,
82,54,,
87,64,,
88,68,,
86,66,,
85,60,,
84,58,,
88,63,,
91,66,,
86,65,,
90,65,,
85,61,,
86,61,,
77,62,,
82,69,,
80,65,,
74,58,,
83,55,,
92,62,,
76,58,,
81,52,,
91,70,,
87,66,,
85,62,,
90,62,,
90,69,,
85,60,,
76,56,,
71,52,,
92,50,,
83,62,,
70,50,,
77,45,,
84,55,,
83,61,,
76,58,,
73,54,,
77,54,,
80,60,,
90,61,,
80,58,,
83,55,,
85,57,,
91,69,,
93,67,,
91,68,,
86,67,,
82,54,,
82,61,,
79,61,,
86,62,,
86,56,,
88,61,,
86,60,,
86,57,,
86,61,,
85,58,,
85,53,,
87,58,,
87,59,,
82,62,,
84,67,,
87,65,,
82,63,,
83,61,,
85,59,,
83,54,,
73,52,,
82,51,,
87,60,,
83,60,,
85,56,,
88,59,,
84,60,,
84,61,,
88,67,,
79,47,,
82,54,,
83,57,,
82,57,,
78,57,,
82,58,,
87,65,,
89,57,,
77,57,,
72,55,,
80,57,,
83,58,,
79,52,,
70,44,,
60,44,,
70,41,,
70,47,,
71,42,,
69,44,,
68,46,,
69,49,,
79,45,,
72,49,,
60,42,,
45,33,,
45,35,,
62,37,,
76,40,,
74,54,,
77,54,,
74,49,,
74,48,,
83,54,,
78,52,,
68,45,,
67,29,,
64,39,,
70,43,,
71,42,,
76,49,,
76,48,,
72,54,,
71,55,,
61,50,,
67,42,,
72,40,,
74,51,,
66,47,,
65,37,,
77,32,,
73,53,,
73,50,,
60,36,,
72,46,,
70,48,,
72,46,,
62,40,,
62,37,,
52,33,,
53,25,,
54,31,,
66,34,,
75,45,,
74,49,,
67,39,,
69,43,,
65,43,,
55,28,,
61,31,,
49,29,,
62,25,,
76,43,,
64,38,,
65,29,,
58,24,,
64,29,,
60,37,,
45,15,,
31,19,,
23,14,,
67,12,,
64,42,,
57,30,,
55,26,,
55,20,,
49,35,,
45,33,,
50,24,,
59,34,,
57,31,,
54,29,,
44,27,,
51,24,,
54,34,,
50,34,,
61,35,,
62,35,,
65,43,,
54,24,,
52,32,,
54,25,,
57,36,,
58,29,,
53,25,,
62,32,,
62,37,,
59,43,,
50,34,,
50,26,,
65,40,,
60,39,,
43,31,,
35,23,,
43,29,,
44,23,,
52,21,,
40,21,,
30,11,,
51,12,,
44,3,,
6,-11,,
18,-8,,
38,-4,,
53,13,,
50,29,,
55,28,,
48,32,,
59,24,,
50,22,,
31,20,,
29,12,,
42,6,,
47,30,,
59,36,,
63,41,,
69,38,,
52,25,,
57,21,,
56,32,,
60,30,,
52,35,,
55,33,,
55,35,,
49,31,,
50,20,,
53,32,,
46,26,,
58,24,,
60,30,,
50,22,,
28,7,,
29,13,,
20,7,,
20,8,,
19,9,,
15,5,,
28,4,,
38,8,,
27,11,,
14,0,,
25,-2,,
48,8,,
34,18,,
43,18,,
49,24,,
55,26,,
50,34,,
60,28,,
56,32,,
42,25,,
33,21,,
55,19,,
40,20,,
37,11,,
36,14,,
48,21,,
51,31,,
54,30,,
68,42,,
63,31,,
-998,-998,,
67,51,,
75,47,,
64,40,,
50,14,,
30,9,,
61,17,,
70,30,,
59,30,,
34,26,,
50,22,,
63,33,,
50,34,,
44,24,,
52,22,,
60,35,,
67,37,,
64,42,,
50,28,,
43,21,,
52,19,,
62,40,,
65,43,,
53,32,,
37,25,,
53,23,,
52,26,,
43,27,,
33,23,,
29,19,,
34,15,,
38,19,,
44,21,,
61,26,,
68,39,,
58,30,,
50,20,,
58,26,,
53,31,,
47,33,,
37,32,,
39,28,,
38,31,,
55,29,,
49,33,,
49,29,,
39,29,,
31,21,,
48,17,,
60,35,,
61,43,,
72,39,,
76,46,,
67,45,,
72,46,,
76,46,,
79,51,,
79,55,,
68,37,,
71,45,,
75,51,,
79,53,,
81,54,,
76,54,,
62,39,,
66,42,,
60,43,,
66,47,,
67,45,,
76,42,,
78,54,,
66,45,,
71,40,,
72,51,,
75,55,,
76,55,,
69,55,,
73,53,,
74,53,,
76,50,,
78,50,,
78,51,,
74,54,,
69,43,,
69,43,,
59,46,,
50,40,,
68,42,,
76,51,,
76,52,,
76,49,,
68,49,,
69,49,,
70,47,,
70,53,,
70,48,,
74,50,,
70,48,,
72,43,,
82,57,,
82,51,,
75,48,,
70,58,,
70,48,,
75,45,,
77,49,,
70,47,,
67,44,,
71,45,,
79,53,,
67,51,,
77,47,,
82,52,,
79,65,,
84,56,,
90,67,,
91,67,,
91,65,,
85,65,,
82,59,,
89,57,,
95,57,,
86,67,,
74,57,,
85,54,,
92,67,,
91,73,,
85,53,,
87,62,,
92,65,,
93,63,,
87,67,,
84,59,,
88,67,,
91,67,,
89,61,,
91,65,,
87,66,,
91,59,,
90,64,,
86,58,,
92,67,,
94,66,,
88,66,,
88,64,,
84,61,,
86,60,,
83,60,,
84,61,,
85,65,,
90,65,,
83,61,,
90,62,,
91,60,,
95,67,,
83,62,,
77,61,,
72,59,,
87,59,,
83,67,,
76,62,,
52,25,,
28,13,,
19,9,,
20,4,,
9,-11,,
35,0,,
30,13,,
48,9,,
62,32,,
38,26,,
62,22,,
63,44,,
59,38,,
65,42,,
58,23,,
40,20,,
48,20,,
44,26,,
45,12,,
56,32,,
62,34,,
49,33,,
64,27,,
53,30,,
51,21,,
52,29,,
54,34,,
61,35,,
64,42,,
65,49,,
51,37,,
50,30,,
60,30,,
60,38,,
58,40,,
62,34,,
50,28,,
57,24,,
49,31,,
36,24,,
47,23,,
40,28,,
36,19,,
40,21,,
30,15,,
23,9,,
41,15,,
30,11,,
23,16,,
24,8,,
21,10,,
27,17,,
35,27,,
27,-1,,
42,-8,,
39,21,,
40,10,,
48,26,,
41,23,,
55,23,,
44,18,,
35,20,,
61,23,,
65,43,,
64,31,,
51,28,,
34,20,,
49,28,,
60,37,,
58,36,,
52,33,,
42,29,,
60,30,,
58,38,,
53,32,,
50,29,,
59,31,,
60,36,,
56,40,,
46,34,,
47,23,,
-998,-998,,
44,26,,
49,26,,
45,32,,
39,25,,
53,22,,
54,31,,
50,31,,
60,30,,
66,39,,
56,35,,
47,31,,
53,27,,
62,26,,
53,31,,
36,20,,
42,21,,
54,9,,
64,35,,
58,42,,
52,32,,
48,34,,
50,30,,
48,34,,
53,32,,
47,30,,
53,35,,
52,28,,
47,27,,
32,17,,
36,11,,
42,20,,
47,23,,
52,30,,
63,30,,
66,31,,
69,47,,
60,37,,
57,33,,
63,39,,
67,36,,
55,31,,
55,29,,
52,36,,
42,23,,
34,28,,
50,24,,
55,30,,
67,44,,
71,43,,
80,55,,
77,50,,
71,39,,
49,27,,
56,29,,
65,38,,
59,41,,
60,33,,
73,43,,
65,41,,
73,44,,
79,51,,
75,51,,
79,48,,
66,44,,
60,46,,
67,41,,
68,38,,
76,45,,
77,54,,
77,53,,
75,51,,
75,48,,
72,48,,
69,52,,
69,46,,
72,48,,
71,53,,
73,51,,
67,45,,
63,40,,
60,34,,
63,37,,
70,48,,
72,50,,
78,50,,
79,56,,
71,53,,
55,47,,
58,42,,
70,48,,
80,56,,
82,52,,
83,52,,
73,52,,
77,51,,
82,55,,
82,54,,
84,52,,
75,51,,
75,52,,
93,61,,
90,70,,
79,59,,
81,59,,
82,53,,
85,57,,
73,48,,
77,53,,
78,55,,
70,44,,
76,51,,
71,41,,
74,42,,
93,57,,
92,61,,
94,61,,
83,57,,
93,55,,
76,58,,
61,54,,
66,47,,
77,49,,
75,56,,
80,56,,
78,61,,
70,53,,
71,49,,
77,51,,
81,53,,
75,55,,
67,49,,
78,49,,
83,50,,
86,55,,
91,56,,
92,63,,
97,63,,
88,70,,
76,58,,
70,52,,
70,46,,
78,50,,
84,53,,
86,58,,
83,61,,
90,62,,
86,68,,
72,56,,
84,56,,
93,61,,
94,73,,
86,63,,
92,62,,
96,73,,
92,68,,
91,64,,
90,71,,
79,57,,
80,60,,
81,59,,
88,54,,
93,65,,
74,52,,
71,49,,
88,59,,
86,65,,
85,59,,
88,62,,
91,60,,
90,61,,
85,61,,
88,58,,
85,61,,
84,58,,
81,59,,
75,59,,
78,55,,
81,61,,
78,57,,
80,50,,
84,58,,
84,55,,
80,57,,
84,57,,
84,51,,
88,57,,
75,48,,
91,46,,
79,60,,
81,51,,
92,55,,
82,49,,
83,45,,
74,54,,
56,40,,
63,33,,
70,41,,
87,47,,
84,62,,
87,60,,
68,39,,
78,40,,
87,57,,
76,52,,
56,40,,
58,43,,
70,49,,
73,44,,
81,51,,
72,38,,
73,40,,
70,39,,
56,39,,
63,38,,
56,35,,
56,33,,
49,33,,
61,38,,
75,48,,
72,50,,
77,49,,
78,56,,
74,55,,
62,45,,
54,42,,
49,41,,
63,33,,
69,39,,
74,49,,
73,46,,
72,49,,
66,45,,
66,40,,
70,46,,
75,60,,
74,60,,
72,44,,
64,50,,
61,48,,
54,38,,
57,37,,
70,34,,
66,50,,
59,40,,
69,40,,
61,44,,
57,30,,
63,41,,
58,32,,
45,27,,
50,24,,
68,36,,
70,46,,
66,56,,
60,38,,
73,41,,
60,33,,
49,32,,
45,29,,
42,25,,
42,22,,
62,23,,
50,28,,
54,30,,
46,29,,
57,26,,
58,30,,
56,28,,
50,28,,
47,27,,
57,27,,
53,19,,
42,21,,
30,15,,
50,17,,
54,36,,
45,26,,
27,8,,
50,13,,
50,32,,
48,25,,
42,22,,
60,21,,
68,48,,
58,44,,
53,39,,
58,24,,
40,25,,
32,15,,
37,15,,
37,18,,
47,23,,
56,30,,
41,30,,
47,32,,
45,25,,
40,19,,
55,25,,
45,23,,
50,21,,
65,25,,
60,30,,
49,19,,
36,19,,
43,22,,
47,31,,
43,22,,
42,28,,
52,24,,
47,30,,
53,35,,
67,46,,
54,22,,
53,21,,
54,27,,
57,17,,
27,8,,
32,10,,
49,19,,
45,25,,
50,26,,
48,31,,
48,26,,
48,23,,
45,18,,
38,23,,
50,25,,
48,24,,
53,27,,
60,40,,
64,-8,,
50,-20,,
52,-4,,
50,-9,,
52,-6,,
47,-2,,
55,5,,
44,23,,
32,19,,
26,10,,
22,3,,
26,9,,
17,2,,
32,4,,
34,20,,
40,21,,
51,25,,
45,17,,
34,5,,
7,-6,,
18,-6,,
10,-12,,
25,-2,,
45,14,,
38,18,,
45,10,,
46,25,,
44,20,,
54,29,,
38,24,,
27,21,,
24,14,,
28,14,,
43,20,,
32,13,,
-998,-998,,
41,11,,
48,22,,
34,24,,
28,20,,
27,22,,
44,25,,
41,21,,
44,23,,
47,30,,
52,26,,
63,37,,
68,43,,
58,32,,
44,30,,
55,27,,
55,37,,
54,30,,
44,24,,
28,8,,
40,7,,
47,29,,
39,15,,
38,10,,
42,19,,
50,32,,
48,29,,
56,29,,
63,37,,
62,32,,
57,44,,
67,41,,
70,52,,
54,32,,
53,26,,
57,32,,
62,38,,
52,25,,
58,35,,
70,46,,
66,46,,
70,47,,
61,39,,
44,29,,
40,28,,
54,27,,
53,33,,
58,34,,
61,37,,
58,41,,
58,40,,
62,34,,
64,42,,
72,40,,
75,50,,
67,45,,
73,35,,
71,43,,
72,30,,
64,33,,
33,21,,
55,20,,
67,40,,
55,30,,
61,33,,
66,44,,
74,44,,
54,38,,
67,37,,
73,47,,
69,50,,
62,43,,
56,39,,
62,40,,
72,44,,
79,45,,
72,47,,
71,48,,
77,48,,
57,38,,
66,42,,
70,44,,
73,48,,
63,41,,
64,39,,
59,45,,
63,42,,
64,44,,
71,48,,
64,58,,
66,44,,
68,43,,
65,44,,
59,39,,
60,42,,
67,46,,
70,47,,
62,52,,
67,47,,
68,51,,
71,52,,
56,45,,
51,43,,
66,38,,
68,48,,
72,53,,
69,52,,
68,52,,
69,50,,
84,54,,
85,55,,
78,58,,
69,55,,
71,50,,
70,49,,
79,51,,
72,48,,
73,50,,
78,52,,
86,64,,
86,61,,
80,63,,
88,67,,
87,69,,
77,67,,
68,43,,
69,40,,
83,48,,
92,58,,
87,63,,
80,58,,
87,67,,
85,63,,
79,56,,
81,56,,
81,60,,
92,65,,
85,59,,
82,62,,
77,56,,
75,53,,
83,57,,
90,62,,
89,67,,
86,59,,
88,64,,
86,60,,
89,66,,
85,64,,
85,65,,
89,69,,
81,57,,
76,55,,
76,52,,
79,53,,
83,58,,
94,55,,
94,70,,
84,67,,
77,63,,
87,60,,
79,59,,
75,54,,
78,53,,
78,55,,
77,54,,
84,55,,
83,55,,
80,57,,
83,59,,
87,57,,
83,60,,
84,57,,
89,61,,
91,76,,
80,62,,
85,60,,
83,62,,
77,57,,
80,58,,
83,55,,
75,53,,
78,50,,
84,56,,
87,64,,
93,68,,
89,69,,
87,62,,
75,55,,
78,53,,
80,57,,
68,53,,
74,45,,
68,45,,
84,45,,
75,43,,
67,44,,
57,43,,
44,33,,
44,30,,
62,32,,
65,34,,
77,48,,
78,46,,
80,52,,
83,58,,
84,57,,
73,47,,
82,41,,
83,62,,
70,40,,
74,40,,
73,49,,
72,51,,
67,49,,
64,44,,
72,44,,
64,47,,
67,43,,
70,41,,
62,49,,
69,43,,
65,36,,
80,45,,
83,47,,
67,47,,
56,39,,
56,42,,
67,35,,
54,32,,
67,38,,
69,39,,
82,44,,
78,59,,
73,59,,
74,48,,
65,39,,
78,39,,
71,49,,
70,51,,
59,36,,
64,36,,
67,39,,
59,42,,
51,32,,
43,29,,
58,39,,
56,35,,
55,36,,
60,38,,
50,30,,
68,39,,
69,46,,
59,24,,
53,28,,
53,28,,
52,20,,
42,29,,
59,30,,
72,28,,
70,39,,
40,26,,
26,4,,
23,2,,
58,11,,
51,24,,
62,36,,
67,41,,
66,30,,
51,30,,
51,30,,
61,35,,
75,46,,
64,33,,
47,26,,
57,30,,
67,33,,
61,45,,
46,23,,
37,17,,
52,23,,
64,33,,
49,29,,
42,22,,
51,27,,
56,28,,
60,33,,
44,8,,
52,14,,
44,15,,
56,26,,
63,39,,
54,27,,
53,35,,
42,26,,
52,30,,
51,33,,
43,27,,
33,23,,
41,18,,
50,30,,
60,30,,
49,33,,
49,27,,
60,24,,
56,38,,
61,38,,
43,19,,
27,13,,
30,15,,
40,14,,
39,21,,
46,20,,
52,28,,
